thumb_num,pub_time,user_id,comment_num,father_weibo_id,repost_num,content,weibo_id,client_type,father_weibo_user_id,father_weibo_user_name,user_name,repost_reason
0,02月20日 23:18,5480938834,0,EwrDKjfxE,0,,EwsI96VbO,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    35[二哈] //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:18             举报 收藏 操作    
0,02月20日 23:18,5480938834,0,EwrDKjfxE,0,,EwsIalvQH,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    36 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:18             举报 收藏 操作    
0,02月20日 23:18,5480938834,0,EwrDKjfxE,0,,EwsIcpKsV,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    37 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:18             举报 收藏 操作    
0,02月20日 23:18,5480938834,0,EwrDKjfxE,0,,EwsIddVFo,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    38 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:18             举报 收藏 操作    
0,02月20日 23:18,5480938834,0,EwrDKjfxE,0,,EwsIf2jVX,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    39 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:18             举报 收藏 操作    
0,02月20日 23:18,5480938834,0,EwrDKjfxE,0,,EwsIguSBQ,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    40 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:18             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsH179fH,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    21 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsH2xGBk,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    22 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsH5vd6X,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    23 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsH6ovMm,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    25 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsH9EJ2f,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    25[挤眼] //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:17,5480938834,0,EwrDKjfxE,0,,EwsHVg6Wo,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    26 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:17             举报 收藏 操作    
0,02月20日 23:17,5480938834,0,EwrDKjfxE,0,,EwsHX3H2l,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    27 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:17             举报 收藏 操作    
0,02月20日 23:17,5480938834,0,EwrDKjfxE,0,,EwsHYb91g,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    28 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:17             举报 收藏 操作    
0,02月20日 23:18,5480938834,0,EwrDKjfxE,0,,EwsHZpBPL,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    29 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:18             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGO6W4J,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    11 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGPg1ft,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    12 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGQ884H,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    13 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGRlCbq,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    14 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGT6Tyc,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    15 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGUkQF1,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    16 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGVsYz4,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    17 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGWDVfP,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    18 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:15,5480938834,0,EwrDKjfxE,0,,EwsGY9AOp,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    1 //@盖聂今天刮胡子了么_帅炸:墙！9裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:15             举报 收藏 操作    
0,02月20日 23:14,5480938834,0,EwrDKjfxE,0,,EwsGCzkY3,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    2 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:14             举报 收藏 操作    
0,02月20日 23:14,5480938834,0,EwrDKjfxE,0,,EwsGDb1zY,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    3 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:14             举报 收藏 操作    
0,02月20日 23:14,5480938834,0,EwrDKjfxE,0,,EwsGEkree,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    4 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:14             举报 收藏 操作    
0,02月20日 23:14,5480938834,0,EwrDKjfxE,0,,EwsGFy0dz,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    5 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:14             举报 收藏 操作    
0,02月20日 23:14,5480938834,0,EwrDKjfxE,0,,EwsGH0mun,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    6 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:14             举报 收藏 操作    
0,02月20日 23:14,5480938834,0,EwrDKjfxE,0,,EwsGIbigO,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    7 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:14             举报 收藏 操作    
0,02月20日 23:14,5480938834,0,EwrDKjfxE,0,,EwsGJkV3l,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    8 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:14             举报 收藏 操作    
0,02月20日 23:14,5480938834,0,EwrDKjfxE,0,,EwsGLbw5b,,3762539050,盖聂今天刮胡子了么_帅炸,侯局长的一身正气,转发理由:    9 //@盖聂今天刮胡子了么_帅炸:墙！裂！期！待！#陆毅人民的名义# //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 23:14             举报 收藏 操作    
0,02月20日 20:30,1840618224,0,Ewr4WCOjS,0,,EwrC0ciH5,,luyi,陆毅,赫东南,转发理由:    //@窗下听雨:#陆毅# #陆毅人民的名义# 莫名的激动[污]//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:30             举报 收藏 操作    
0,02月20日 20:30,3817383899,0,Ewr4WCOjS,0,,EwrC7gfBs,,luyi,陆毅,醉翁孔明,转发理由:    回复@等待侯亮平的丸子头:不见不散//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:30             举报 收藏 操作    
0,02月20日 20:28,3817383899,0,Ewr4WCOjS,0,,EwrBe10Yj,,luyi,陆毅,醉翁孔明,转发理由:    61//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:28             举报 收藏 操作    
0,02月20日 20:28,3817383899,0,Ewr4WCOjS,0,,EwrBfrRvD,,luyi,陆毅,醉翁孔明,转发理由:    62//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:28             举报 收藏 操作    
0,02月20日 20:28,3817383899,0,Ewr4WCOjS,0,,EwrBhxPo0,,luyi,陆毅,醉翁孔明,转发理由:    63//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:28             举报 收藏 操作    
0,02月20日 20:28,5491724787,0,Ewr4WCOjS,0,,EwrBipZVf,,luyi,陆毅,终极皮皮虾大王,转发理由:    感觉很好看[可爱]                     02月20日 20:28             举报 收藏 操作    
0,02月20日 20:28,3817383899,0,Ewr4WCOjS,0,,EwrBjA3c8,,luyi,陆毅,醉翁孔明,转发理由:    64//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:28             举报 收藏 操作    
0,02月20日 20:28,3817383899,0,Ewr4WCOjS,0,,EwrBlmxS8,,luyi,陆毅,醉翁孔明,转发理由:    65//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:28             举报 收藏 操作    
0,02月20日 20:28,5806533011,0,Ewr4WCOjS,0,,EwrBlponM,,luyi,陆毅,暖宝宝-冷宝宝,转发理由:    #陆毅# #陆毅人民的名义# 终于等到了，期待的花没有枯萎[污][doge]//@人民的名义官微:#人民的名义# 定档3月29日，全景中国的群像百态，当代现实主义扛鼎之作，让光明普照，正义发声！！//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:28             举报 收藏 操作    
0,02月20日 20:28,3817383899,0,Ewr4WCOjS,0,,EwrBnsSoo,,luyi,陆毅,醉翁孔明,转发理由:    66//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:28             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAtzdtS,,luyi,陆毅,醉翁孔明,转发理由:    56//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAvDjig,,luyi,陆毅,醉翁孔明,转发理由:    57//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAzcibt,,luyi,陆毅,醉翁孔明,转发理由:    58//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,5707761815,0,Ewr4WCOjS,0,,EwrAzwi6G,,luyi,陆毅,苑小呆萌,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:27,3817383899,0,Ewr4WCOjS,0,,EwrABiRUT,,luyi,陆毅,醉翁孔明,转发理由:    59//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:27             举报 收藏 操作    
0,02月20日 20:27,3817383899,0,Ewr4WCOjS,0,,EwrADDuXs,,luyi,陆毅,醉翁孔明,转发理由:    60//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:27             举报 收藏 操作    
0,02月20日 20:27,5750598090,0,Ewr4WCOjS,0,,EwrAFq7w2,,luyi,陆毅,我待你明日踏上宝座,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:27             举报 收藏 操作    
0,02月20日 20:27,1106375550,0,Ewr4WCOjS,0,,EwrAGkD0U,,luyi,陆毅,Happy毛毛_003,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:27             举报 收藏 操作    
0,02月20日 20:27,3982932816,0,Ewr4WCOjS,0,,EwrAPaUOH,,luyi,陆毅,冬至日出东边的梧桐,转发理由:    哎呦呦，我生日 //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:27             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAg1SMh,,luyi,陆毅,醉翁孔明,转发理由:    49//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAi3Tw2,,luyi,陆毅,醉翁孔明,转发理由:    50//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,5969797823,0,Ewr4WCOjS,0,,EwrAi6jK9,,luyi,陆毅,我要见反贪局长侯亮平,转发理由:    //@l蕾蕊_memory:[馋嘴]//@l蕾蕊_memory:不见不散！//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAk7Zhl,,luyi,陆毅,醉翁孔明,转发理由:    51//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,5969797823,0,Ewr4WCOjS,0,,EwrAliQ4B,,luyi,陆毅,我要见反贪局长侯亮平,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAlBNHM,,luyi,陆毅,醉翁孔明,转发理由:    52//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAnEx8x,,luyi,陆毅,醉翁孔明,转发理由:    53//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAq2Fv9,,luyi,陆毅,醉翁孔明,转发理由:    54//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrArv7A5,,luyi,陆毅,醉翁孔明,转发理由:    55//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:25,3817383899,0,Ewr4WCOjS,0,,EwrA77Mvy,,luyi,陆毅,醉翁孔明,转发理由:    45//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:25             举报 收藏 操作    
0,02月20日 20:25,5770089491,0,Ewr4WCOjS,0,,EwrA7tjUO,,luyi,陆毅,没头脑与要开心,转发理由:    这个阵容很想看啊//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:25             举报 收藏 操作    
0,02月20日 20:25,5969797823,0,Ewr4WCOjS,0,,EwrA8BRzR,,luyi,陆毅,我要见反贪局长侯亮平,转发理由:    //@l蕾蕊_memory:[喵喵]//@l蕾蕊_memory:不见不散！//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:25             举报 收藏 操作    
0,02月20日 20:25,3817383899,0,Ewr4WCOjS,0,,EwrA9bSk2,,luyi,陆毅,醉翁孔明,转发理由:    46//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:25             举报 收藏 操作    
0,02月20日 20:25,5969797823,0,Ewr4WCOjS,0,,EwrAamIPF,,luyi,陆毅,我要见反贪局长侯亮平,转发理由:    //@l蕾蕊_memory:[doge]//@l蕾蕊_memory:不见不散！//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:25             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAbhKxg,,luyi,陆毅,醉翁孔明,转发理由:    47//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,wangting112,0,Ewr4WCOjS,0,,EwrAbAIbY,,luyi,陆毅,怂怂小肉肉,转发理由:    终于要播了 //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,5969797823,0,Ewr4WCOjS,0,,EwrActZD9,,luyi,陆毅,我要见反贪局长侯亮平,转发理由:    //@l蕾蕊_memory:[笑cry]//@l蕾蕊_memory:不见不散！//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:26,3817383899,0,Ewr4WCOjS,0,,EwrAdk3WI,,luyi,陆毅,醉翁孔明,转发理由:    48//@等待侯亮平的丸子头:#陆毅# #陆毅人民的名义#现实主义反腐巨制，期待反贪局局长陆毅//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:26             举报 收藏 操作    
0,02月20日 20:35,mihuwawa22,0,Ewr4WCOjS,0,,EwrE6cf8Q,,luyi,陆毅,葡萄妈拼拼go,转发理由:    一看就能火啊 三观超正啊 //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:35             举报 收藏 操作    
0,02月20日 20:38,5705733637,0,Ewr4WCOjS,0,,EwrFhau5m,,luyi,陆毅,浮萍-261,转发理由:    #陆毅# #陆毅人民的名义# [鼓掌][鼓掌][鼓掌]//@陆毅: 《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:38             举报 收藏 操作    
0,02月20日 20:38,1991251635,0,Ewr4WCOjS,0,,EwrFhs7AS,,luyi,陆毅,ever5heart_黑皮,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:38             举报 收藏 操作    
0,02月20日 20:36,5135847950,0,Ewr4WCOjS,0,,EwrEhngcB,,luyi,陆毅,AngelDsxl,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:36             举报 收藏 操作    
0,02月20日 20:40,2370854854,0,Ewr4WCOjS,0,,EwrG3DjiQ,,luyi,陆毅,可爱的流芳百世,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:40             举报 收藏 操作    
0,02月20日 20:40,3229188680,0,Ewr4WCOjS,0,,EwrG90Sn4,,luyi,陆毅,侯亮平的黑带,转发理由:    #陆毅# #陆毅人民的名义# 追起来[酷]//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:40             举报 收藏 操作    
0,02月20日 20:42,5116157664,0,Ewr4WCOjS,0,,EwrGI7WJY,,luyi,陆毅,回忆笔z,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:42             举报 收藏 操作    
0,02月20日 20:37,3158072444,0,Ewr4WCOjS,0,,EwrEEbdjt,,luyi,陆毅,静琳乔,转发理由:    [强][强][强] //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:37             举报 收藏 操作    
0,02月20日 20:37,3229188680,0,Ewr4WCOjS,0,,EwrEICYBa,,luyi,陆毅,侯亮平的黑带,转发理由:    #陆毅# #陆毅人民的名义# 侯局[爱你]//@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:37             举报 收藏 操作    
0,02月20日 20:38,babyoutisder,0,Ewr4WCOjS,0,,EwrF4axk0,,luyi,陆毅,兰兰沈就是买买提,转发理由:    都是老戏骨啊，期待！@轻舟会过万重山  //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:38             举报 收藏 操作    
0,02月20日 20:38,iloveciciliu,0,Ewr4WCOjS,0,,EwrFbhQuQ,,luyi,陆毅,配音员刘子歆,转发理由:    //@陆毅:《#人民的名义# 》3月29日湖南卫视金鹰剧场不见不散！                     02月20日 20:38             举报 收藏 操作    
